t_star,V_star,time,volume,mass,mass_star
55781.25,0.45235115301944473,5950.0,283.6694080584938,0.9174859014513415,0.01627432208560268
56250.0,0.4496478338175722,6000.0,281.9741565869995,0.9172908686639888,0.016270862603126046
56718.75,0.4468579570048032,6050.0,280.2246248377121,0.9170963739767312,0.016267412665443775
57187.5,0.4440177595514258,6100.0,278.44353701469913,0.9168985681677562,0.016263903995239064
57656.25,0.4411389091579259,6150.0,276.63820993293535,0.9166959908458361,0.016260310688160504
58125.0,0.43798129453447393,6200.0,274.6580698025686,0.9164985329519401,0.016256808189257222
58593.75,0.4346912529755947,6250.0,272.59488474099544,0.9163103046600665,0.016253469404603718
59062.5,0.4316932267768092,6300.0,270.71482251173705,0.9161201931418187,0.016250097215368707
59531.25,0.4281360853089583,6350.0,268.48413909724775,0.9159314747615791,0.016246749737550647
60000.0,0.4246379985473176,6400.0,266.29048888902287,0.9157736206654369,0.016243949728962953
60468.75,0.4209384674008092,6450.0,263.97051290704746,0.915625048808925,0.01624131436830847
60937.5,0.4172895131985776,6500.0,261.68225372682804,0.9154563168809795,0.0162383214092481
61406.25,0.4135116083083952,6550.0,259.31312957019463,0.9152789460015911,0.01623517521287036
61875.0,0.40946351963685235,6600.0,256.7745731642701,0.9150935821061964,0.016231887236747868
62343.75,0.4052513732853041,6650.0,254.1331361872142,0.9149067709016562,0.016228573588323324
62812.5,0.40109246468166326,6700.0,251.52508460187104,0.9147131606167276,0.016225139338128275
63281.25,0.3965897378853882,6750.0,248.70142462792694,0.9145207754050411,0.016221726818225198
63750.0,0.39190377914966446,6800.0,245.7628599047546,0.9143314201157348,0.016218368042943847
64218.75,0.3871738052794456,6850.0,242.79669329074036,0.9141387575851934,0.01621495060397187
64687.5,0.38219928781605544,6900.0,239.67717338944837,0.913950861249356,0.01621161770753904
65156.25,0.37703194697845316,6950.0,236.43673395018797,0.913767628762545,0.016208367538242497
65625.0,0.3714059399411124,7000.0,232.9086649370716,0.9135802885882078,0.01620504450697639
66093.75,0.36601698669226496,7050.0,229.52925235471935,0.9134486878599808,0.016202710179403095
66562.5,0.3600930954075463,7100.0,225.8143801300723,0.9133351924530798,0.016200697003174204
67031.25,0.3540835828290576,7150.0,222.04581479210202,0.9132038728323698,0.016198367661872923
67500.0,0.34775678566929663,7200.0,218.07828029321593,0.9130749108716122,0.016196080140633805
67968.75,0.34114063247968024,7250.0,213.9292906280075,0.9129164333475805,0.016193269073711318
68437.5,0.3342737036091683,7300.0,209.62303953330945,0.9127437076521729,0.01619020527339016
68906.25,0.3270628726496467,7350.0,205.10112743859344,0.9125652175274506,0.01618703922389094
69375.0,0.3193471933174823,7400.0,200.26262492939316,0.9123862220184559,0.016183864209909093
69843.75,0.3113718156288618,7450.0,195.26126558085923,0.9123208086134341,0.01618270390998475
70312.5,0.30289172025674393,7500.0,189.94339777300414,0.9122232475341212,0.016180973376114696
70781.25,0.29400081117833754,7550.0,184.36790868993546,0.912090758045507,0.016178623283751147
71250.0,0.2845053805201621,7600.0,178.41332412419365,0.9119386435256062,0.016175925083498865
71718.75,0.2742679919324824,7650.0,171.99345774085972,0.911782216501446,0.016173150388247366
72187.5,0.2635706078295482,7700.0,165.2851281699097,0.9116149011331384,0.016170182556055717
72656.25,0.2517805214995204,7750.0,157.89156503234923,0.9114365443492244,0.016167018871749532
73125.0,0.23908747306182737,7800.0,149.93175435707195,0.9112570264817407,0.016163834592197193
73593.75,0.22532940852937108,7850.0,141.3040720887686,0.9110735856607416,0.01616058072747855
74062.5,0.21013303646899187,7900.0,131.7744271697048,0.9108882783019937,0.01615729375420046
74531.25,0.1934016145620183,7950.0,121.28215249184167,0.9107095986125404,0.01615412434221089
75000.0,0.17438597059229433,8000.0,109.35744215842777,0.9105335208413603,0.016151001082926178
75468.75,0.15292178164219467,8050.0,95.89724926782027,0.9103809140701477,0.01614829415114311
75937.5,0.12745593207439534,8100.0,79.92761500385332,0.9102997408992126,0.016146854305226766
76406.25,0.09601314981569009,8150.0,60.20984624941926,0.9101583126509103,0.01614434565756119
76875.0,0.05340188349192565,8200.0,33.48832113778658,0.9099945337701788,0.016141440555421063
77343.75,0.007792156088475256,8250.0,4.886461083082834,0.9098203137910118,0.016138350249564344
77812.5,3.0588798230233606e-05,8300.0,0.019182235370179494,0.9096405204253507,0.016135161083238196
78281.25,6.63907386555347e-06,8350.0,0.004163363221088581,0.9094537237914634,0.016131847693267212
78750.0,6.684757382145621e-06,8400.0,0.004192011354343519,0.9093160088248807,0.01612940491161942
79218.75,6.721038592259711e-06,8450.0,0.004214763301206065,0.9092290068237707,0.016127861674185562
79687.5,6.76677829461025e-06,8500.0,0.004243446668550088,0.9090989415918002,0.016125554583173177
80156.25,6.7531898303488045e-06,8550.0,0.0042349253426117355,0.9089541704244049,0.0161229866389648
80625.0,6.783001793017164e-06,8600.0,0.004253620424401063,0.9088192769724645,0.016120593905212005
81093.75,6.799236396226422e-06,8650.0,0.004263801144073589,0.9086661679428865,0.016117878064393496
81562.5,6.811253755288862e-06,8700.0,0.004271337229941646,0.9085023822208625,0.016114972840902846
82031.25,6.884600180003338e-06,8750.0,0.004317332772880093,0.9083309656564632,0.016111932261886393
82500.0,6.988533139610073e-06,8800.0,0.004382509131849477,0.9081763045667774,0.016109188890698154
82968.75,6.964134925616777e-06,8850.0,0.004367209011854281,0.908059029097453,0.016107108663898476
83437.5,6.984410534235596e-06,8900.0,0.004379923846019143,0.9079113794937625,0.01610448966212148
83906.25,7.024166470854201e-06,8950.0,0.00440485479387267,0.9077505215301201,0.01610163637107231
84375.0,7.063969061101459e-06,9000.0,0.004429814998216725,0.9075760096813819,0.016098540888046763
84843.75,7.067505106887066e-06,9050.0,0.004432032452528879,0.9073933740031971,0.01609530130491377
85312.5,7.079011360444295e-06,9100.0,0.004439248024134618,0.9072093076085035,0.016092036343798136
85781.25,7.054554023178068e-06,9150.0,0.004423910827934967,0.9070927130376243,0.016089968194743294
86250.0,7.1312440199244e-06,9200.0,0.004472003124894592,0.9069850122707246,0.016088057803568215
86718.75,7.148184735406058e-06,9250.0,0.004482626647573139,0.9068949429663795,0.016086460158452776
87187.5,7.132682248516564e-06,9300.0,0.004472905038044738,0.906803450604348,0.01608483727120653
87656.25,7.151810341347235e-06,9350.0,0.004484900265058852,0.9066663230009048,0.016082404908178683
88125.0,7.253661721245392e-06,9400.0,0.004548771265392985,0.9065134528184952,0.016079693304020096
88593.75,7.273246317045643e-06,9450.0,0.004561052765419323,0.9063584889874097,0.016076944562819044
89062.5,7.284895062872543e-06,9500.0,0.004568357693927372,0.9061909145872958,0.016073972135933312
89531.25,7.27207343052964e-06,9550.0,0.004560317248285138,0.9060154968036699,0.016070860583477023
90000.0,7.29889009598602e-06,9600.0,0.004577133979192833,0.9058344258640583,0.016067648755603788
90468.75,7.405974535868147e-06,9650.0,0.004644286631442915,0.9056542554438917,0.016064452901102425
90937.5,7.44479533944446e-06,9700.0,0.004668631157365621,0.9054707025515,0.01606119704846665
91406.25,7.482927441644939e-06,9750.0,0.004692543798655541,0.9052892639791045,0.01605797869954026
91875.0,7.541172501689942e-06,9800.0,0.004729069275809763,0.9051054477270406,0.016054718175442916
92343.75,7.5684447111994436e-06,9850.0,0.004746171678393171,0.9049184345461431,0.016051400944371172
92812.5,7.554299518661608e-06,9900.0,0.004737301228152695,0.9047339276873099,0.016048128170323195
93281.25,7.577749542115804e-06,9950.0,0.004752006737860821,0.9045451154782389,0.016044779028173705
93750.0,7.636759966056818e-06,10000.0,0.0047890121747142305,0.9043637310328906,0.016041561639350346
94218.75,7.667236200228624e-06,10050.0,0.004808123821163371,0.9041870596984513,0.016038427851468254
94687.5,7.645655000858902e-06,10100.0,0.0047945902510386175,0.9040138376796552,0.016035355247386005
95156.25,7.667151978324404e-06,10150.0,0.004808071005607234,0.9038411909121227,0.016032292847083813
95625.0,7.700910022736806e-06,10200.0,0.004829240675258251,0.9036662953108426,0.016029190557073598
96093.75,7.732384038697763e-06,10250.0,0.004848978030667367,0.9034927689079674,0.016026112553840764
96562.5,7.731009897799398e-06,10300.0,0.004848116306910003,0.9033196529433847,0.016023041830943198
